Date,Open,High,Low,Close,Volume,,,,,,,,,,,,,,,,,,,,
2014. 6. 5 오후 3:30:00,2007.2,2007.2,1986.95,1995.48,222091,,,,,,,,,,,,,,,,,,,,
2014. 6. 9 오후 3:30:00,2004.73,2008.86,1986.53,1990.04,209610,,,,,,,,,,,,,,,,,,,,
2014. 6. 10 오후 3:30:00,2000.89,2011.87,1996.21,2011.8,234933,,,,,,,,,,,,,,,,,,,,
2014. 6. 11 오후 3:30:00,2009.51,2016.78,2006.73,2014.67,238048,,,,,,,,,,,,,,,,,,,,
2014. 6. 12 오후 3:30:00,2013.6,2015.8,2003.57,2011.65,251876,,,,,,,,,,,,,,,,,,,,
2014. 6. 13 오후 3:30:00,2005.55,2005.55,1984.04,1990.85,223112,,,,,,,,,,,,,,,,,,,,
2014. 6. 16 오후 3:30:00,1986.86,1995.86,1985.3,1993.59,233603,,,,,,,,,,,,,,,,,,,,
2014. 6. 17 오후 3:30:00,1994.89,2002.96,1991.53,2001.55,236597,,,,,,,,,,,,,,,,,,,,
2014. 6. 18 오후 3:30:00,2002.26,2002.26,1987.03,1989.49,216850,,,,,,,,,,,,,,,,,,,,
2014. 6. 19 오후 3:30:00,1994.23,1999.11,1985.89,1992.03,257886,,,,,,,,,,,,,,,,,,,,
2014. 6. 20 오후 3:30:00,1990.71,1990.73,1965.12,1968.07,232659,,,,,,,,,,,,,,,,,,,,
2014. 6. 23 오후 3:30:00,1975.1,1980.31,1971.61,1974.92,231738,,,,,,,,,,,,,,,,,,,,
2014. 6. 24 오후 3:30:00,1976.24,1998.31,1976.24,1994.35,250605,,,,,,,,,,,,,,,,,,,,
2014. 6. 25 오후 3:30:00,1992.69,1993.6,1980.78,1981.77,336654,,,,,,,,,,,,,,,,,,,,
2014. 6. 26 오후 3:30:00,1983,1997.08,1982.48,1995.05,273508,,,,,,,,,,,,,,,,,,,,
2014. 6. 27 오후 3:30:00,1990.9,1997.01,1983.88,1988.51,218844,,,,,,,,,,,,,,,,,,,,
2014. 6. 30 오후 3:30:00,1996.13,2002.21,1992.65,2002.21,201128,,,,,,,,,,,,,,,,,,,,
2014. 7. 1 오후 3:30:00,1993.29,1999,1987.89,1999,238870,,,,,,,,,,,,,,,,,,,,
2014. 7. 2 오후 3:30:00,2008,2016.36,2002.4,2015.28,318423,,,,,,,,,,,,,,,,,,,,
2014. 7. 3 오후 3:30:00,2015.99,2015.99,2007.86,2010.97,259913,,,,,,,,,,,,,,,,,,,,
2014. 7. 4 오후 3:30:00,2018.35,2018.35,2005.84,2009.66,241513,,,,,,,,,,,,,,,,,,,,
2014. 7. 7 오후 3:30:00,2007.53,2009.32,1998.03,2005.12,228338,,,,,,,,,,,,,,,,,,,,
2014. 7. 8 오후 3:30:00,2003.55,2009.22,1997.87,2006.66,259356,,,,,,,,,,,,,,,,,,,,
2014. 7. 9 오후 3:30:00,1997.57,2000.89,1992.42,2000.5,272746,,,,,,,,,,,,,,,,,,,,
2014. 7. 10 오후 3:30:00,2004.63,2006.5,1999.96,2002.84,327639,,,,,,,,,,,,,,,,,,,,
2014. 7. 11 오후 3:30:00,1988.93,1993.46,1985.53,1988.74,277018,,,,,,,,,,,,,,,,,,,,
2014. 7. 14 오후 3:30:00,1998.26,2001.11,1993.57,1993.88,270389,,,,,,,,,,,,,,,,,,,,
2014. 7. 15 오후 3:30:00,2004.93,2015.54,2004.49,2012.72,361201,,,,,,,,,,,,,,,,,,,,
2014. 7. 16 오후 3:30:00,2015.67,2018.05,2008.99,2013.48,315167,,,,,,,,,,,,,,,,,,,,
2014. 7. 17 오후 3:30:00,2020.52,2025.41,2018.77,2020.9,322694,,,,,,,,,,,,,,,,,,,,
2014. 7. 18 오후 3:30:00,2007.12,2019.42,2006.01,2019.42,304521,,,,,,,,,,,,,,,,,,,,
2014. 7. 21 오후 3:30:00,2028.02,2030.61,2016.42,2018.5,274627,,,,,,,,,,,,,,,,,,,,
2014. 7. 22 오후 3:30:00,2021.18,2028.93,2017.76,2028.93,265888,,,,,,,,,,,,,,,,,,,,
2014. 7. 23 오후 3:30:00,2032.73,2035.24,2025,2028.32,353510,,,,,,,,,,,,,,,,,,,,
2014. 7. 24 오후 3:30:00,2032.94,2034.72,2021.22,2026.62,323590,,,,,,,,,,,,,,,,,,,,
2014. 7. 25 오후 3:30:00,2030.04,2036.2,2027.33,2033.85,282769,,,,,,,,,,,,,,,,,,,,
2014. 7. 28 오후 3:30:00,2035.96,2053.84,2035.96,2048.81,349018,,,,,,,,,,,,,,,,,,,,
2014. 7. 29 오후 3:30:00,2054.03,2065.96,2053.41,2061.97,408767,,,,,,,,,,,,,,,,,,,,
2014. 7. 30 오후 3:30:00,2064.47,2093.08,2062.88,2082.61,343285,,,,,,,,,,,,,,,,,,,,
2014. 7. 31 오후 3:30:00,2081.75,2090.57,2070.78,2076.12,383726,,,,,,,,,,,,,,,,,,,,
2014. 8. 1 오후 3:30:00,2063.71,2079.81,2062.54,2073.1,271966,,,,,,,,,,,,,,,,,,,,
2014. 8. 4 오후 3:30:00,2080.77,2083.05,2067.17,2080.42,253201,,,,,,,,,,,,,,,,,,,,
2014. 8. 5 오후 3:30:00,2076.17,2077.73,2058.92,2066.26,346821,,,,,,,,,,,,,,,,,,,,
2014. 8. 6 오후 3:30:00,2062.93,2068.08,2055.68,2060.73,377266,,,,,,,,,,,,,,,,,,,,
2014. 8. 7 오후 3:30:00,2062.24,2063.53,2047.75,2054.51,292935,,,,,,,,,,,,,,,,,,,,
2014. 8. 8 오후 3:30:00,2049.51,2051.06,2026.56,2031.1,354820,,,,,,,,,,,,,,,,,,,,
2014. 8. 11 오후 3:30:00,2048.18,2048.18,2037.8,2039.37,285842,,,,,,,,,,,,,,,,,,,,
2014. 8. 12 오후 3:30:00,2048.39,2055.85,2038.14,2041.47,312799,,,,,,,,,,,,,,,,,,,,
2014. 8. 13 오후 3:30:00,2046.68,2062.36,2043.11,2062.36,280663,,,,,,,,,,,,,,,,,,,,
2014. 8. 14 오후 3:30:00,2065.69,2073.42,2056.06,2063.22,270849,,,,,,,,,,,,,,,,,,,,
2014. 8. 18 오후 3:30:00,2070.95,2073.05,2053.13,2053.13,300419,,,,,,,,,,,,,,,,,,,,
2014. 8. 19 오후 3:30:00,2070.95,2074.43,2053.13,2071.14,327122,,,,,,,,,,,,,,,,,,,,
2014. 8. 20 오후 3:30:00,2080.77,2082.21,2063.61,2072.78,315354,,,,,,,,,,,,,,,,,,,,
2014. 8. 21 오후 3:30:00,2067.63,2068.22,2041.91,2044.21,307794,,,,,,,,,,,,,,,,,,,,
2014. 8. 22 오후 3:30:00,2048.24,2058.46,2046.54,2056.7,277858,,,,,,,,,,,,,,,,,,,,
2014. 8. 25 오후 3:30:00,2049.16,2062.23,2044.2,2060.89,272044,,,,,,,,,,,,,,,,,,,,
2014. 8. 26 오후 3:30:00,2069.07,2072.42,2065.15,2068.05,288908,,,,,,,,,,,,,,,,,,,,
2014. 8. 27 오후 3:30:00,2075.45,2081.83,2070.77,2074.93,337612,,,,,,,,,,,,,,,,,,,,
2014. 8. 28 오후 3:30:00,2083.03,2088.86,2072.14,2075.76,305877,,,,,,,,,,,,,,,,,,,,
2014. 8. 29 오후 3:30:00,2070.73,2073.03,2060.14,2068.54,301374,,,,,,,,,,,,,,,,,,,,
2014. 9. 1 오후 3:30:00,2067.8,2072.59,2062.3,2067.86,272468,,,,,,,,,,,,,,,,,,,,
2014. 9. 2 오후 3:30:00,2065.97,2066,2049.15,2051.58,323115,,,,,,,,,,,,,,,,,,,,
2014. 9. 3 오후 3:30:00,2050.09,2054.08,2040.44,2051.2,337971,,,,,,,,,,,,,,,,,,,,
2014. 9. 4 오후 3:30:00,2059.05,2065.27,2050.79,2056.26,376387,,,,,,,,,,,,,,,,,,,,
2014. 9. 5 오후 3:30:00,2053.18,2059.04,2044.68,2049.41,343350,,,,,,,,,,,,,,,,,,,,
2014. 9. 11 오후 3:30:00,2046.97,2052.16,2034.13,2034.16,333410,,,,,,,,,,,,,,,,,,,,
2014. 9. 12 오후 3:30:00,2042.51,2048.21,2037.37,2041.86,362672,,,,,,,,,,,,,,,,,,,,
2014. 9. 15 오후 3:30:00,2039.03,2040.08,2028.8,2035.82,297605,,,,,,,,,,,,,,,,,,,,
2014. 9. 16 오후 3:30:00,2039.92,2045.65,2036.23,2042.92,365691,,,,,,,,,,,,,,,,,,,,
2014. 9. 17 오후 3:30:00,2052.06,2062.62,2051.11,2062.61,351668,,,,,,,,,,,,,,,,,,,,
2014. 9. 18 오후 3:30:00,2058.21,2063.26,2044.17,2047.74,394273,,,,,,,,,,,,,,,,,,,,
2014. 9. 19 오후 3:30:00,2057.56,2062.37,2053.66,2053.82,397737,,,,,,,,,,,,,,,,,,,,
2014. 9. 22 오후 3:30:00,2053.3,2053.3,2032.36,2039.27,323890,,,,,,,,,,,,,,,,,,,,
2014. 9. 23 오후 3:30:00,2028.9,2036.25,2025.16,2028.91,427813,,,,,,,,,,,,,,,,,,,,
2014. 9. 24 오후 3:30:00,2024.75,2036.26,2019.91,2035.64,332585,,,,,,,,,,,,,,,,,,,,
2014. 9. 25 오후 3:30:00,2045.66,2046.26,2030.09,2034.11,325374,,,,,,,,,,,,,,,,,,,,
2014. 9. 26 오후 3:30:00,2019.17,2031.65,2018.7,2031.64,313524,,,,,,,,,,,,,,,,,,,,
2014. 9. 29 오후 3:30:00,2035.93,2036.44,2021.37,2026.6,339587,,,,,,,,,,,,,,,,,,,,
2014. 9. 30 오후 3:30:00,2023.18,2029.17,2007.3,2020.09,322812,,,,,,,,,,,,,,,,,,,,
2014. 10. 1 오후 3:30:00,2013.47,2013.47,1989.84,1991.54,351581,,,,,,,,,,,,,,,,,,,,
2014. 10. 2 오후 3:30:00,1984.43,1985.06,1966.17,1976.16,322656,,,,,,,,,,,,,,,,,,,,
2014. 10. 6 오후 3:30:00,1987.89,1988.39,1968.3,1968.39,325078,,,,,,,,,,,,,,,,,,,,
2014. 10. 7 오후 3:30:00,1979.83,1982.96,1966.22,1972.91,328234,,,,,,,,,,,,,,,,,,,,
2014. 10. 8 오후 3:30:00,1957.9,1974.27,1957.9,1965.25,266180,,,,,,,,,,,,,,,,,,,,
2014. 10. 10 오후 3:30:00,1953.98,1953.98,1931.88,1940.92,342823,,,,,,,,,,,,,,,,,,,,
2014. 10. 13 오후 3:30:00,1919.48,1932.37,1918.48,1927.21,308917,,,,,,,,,,,,,,,,,,,,
2014. 10. 14 오후 3:30:00,1933.45,1940.21,1926.87,1929.25,335506,,,,,,,,,,,,,,,,,,,,
2014. 10. 15 오후 3:30:00,1932.11,1938.85,1918.77,1925.91,310341,,,,,,,,,,,,,,,,,,,,
2014. 10. 16 오후 3:30:00,1911.45,1922.94,1904.77,1918.83,313610,,,,,,,,,,,,,,,,,,,,
2014. 10. 17 오후 3:30:00,1923.51,1923.51,1896.54,1900.66,362077,,,,,,,,,,,,,,,,,,,,
2014. 10. 20 오후 3:30:00,1918.84,1933.12,1917.54,1930.06,344669,,,,,,,,,,,,,,,,,,,,
2014. 10. 21 오후 3:30:00,1923.62,1923.62,1911.03,1915.28,405921,,,,,,,,,,,,,,,,,,,,
2014. 10. 22 오후 3:30:00,1936.91,1936.99,1924.21,1936.97,399095,,,,,,,,,,,,,,,,,,,,
2014. 10. 23 오후 3:30:00,1932.43,1944.45,1924.14,1931.65,372833,,,,,,,,,,,,,,,,,,,,
2014. 10. 24 오후 3:30:00,1942.46,1942.72,1916.84,1925.69,419427,,,,,,,,,,,,,,,,,,,,
2014. 10. 27 오후 3:30:00,1933.91,1939.25,1929.26,1931.97,408839,,,,,,,,,,,,,,,,,,,,
2014. 10. 28 오후 3:30:00,1935.46,1936.28,1924.37,1925.68,414616,,,,,,,,,,,,,,,,,,,,
2014. 10. 29 오후 3:30:00,1938.8,1961.49,1931.59,1961.17,396614,,,,,,,,,,,,,,,,,,,,
2014. 10. 30 오후 3:30:00,1956.92,1959.49,1944.24,1958.93,311048,,,,,,,,,,,,,,,,,,,,
2014. 10. 31 오후 3:30:00,1963.26,1967.08,1951.07,1964.43,349405,,,,,,,,,,,,,,,,,,,,
2014. 11. 3 오후 3:30:00,1959.66,1961.04,1947.83,1952.97,344497,,,,,,,,,,,,,,,,,,,,
2014. 11. 4 오후 3:30:00,1950.15,1956.73,1928.52,1935.19,391712,,,,,,,,,,,,,,,,,,,,
2014. 11. 5 오후 3:30:00,1938.61,1944.5,1928.99,1931.43,332276,,,,,,,,,,,,,,,,,,,,
2014. 11. 6 오후 3:30:00,1933.45,1939.32,1923.05,1936.48,360571,,,,,,,,,,,,,,,,,,,,
2014. 11. 7 오후 3:30:00,1935.75,1943.26,1932.17,1939.87,255424,,,,,,,,,,,,,,,,,,,,
2014. 11. 10 오후 3:30:00,1952.79,1965.35,1952.79,1958.23,313262,,,,,,,,,,,,,,,,,,,,
2014. 11. 11 오후 3:30:00,1957.87,1965.41,1956.23,1963,311396,,,,,,,,,,,,,,,,,,,,
2014. 11. 12 오후 3:30:00,1965.21,1974.69,1961.66,1967.27,348499,,,,,,,,,,,,,,,,,,,,
2014. 11. 13 오후 3:30:00,1970.64,1973.33,1954.88,1960.51,332594,,,,,,,,,,,,,,,,,,,,
2014. 11. 14 오후 3:30:00,1959.64,1959.64,1940.49,1945.14,314797,,,,,,,,,,,,,,,,,,,,
2014. 11. 17 오후 3:30:00,1941.83,1948.33,1935.95,1943.63,277521,,,,,,,,,,,,,,,,,,,,
2014. 11. 18 오후 3:30:00,1951.93,1967.01,1951.93,1967.01,251273,,,,,,,,,,,,,,,,,,,,
2014. 11. 19 오후 3:30:00,1974.41,1974.41,1959.21,1966.87,279559,,,,,,,,,,,,,,,,,,,,
2014. 11. 20 오후 3:30:00,1960.72,1962.69,1952.44,1958.04,339217,,,,,,,,,,,,,,,,,,,,
2014. 11. 21 오후 3:30:00,1966.89,1969.43,1959.81,1964.84,345924,,,,,,,,,,,,,,,,,,,,
2014. 11. 24 오후 3:30:00,1982.48,1985.18,1974.37,1978.54,325447,,,,,,,,,,,,,,,,,,,,
2014. 11. 25 오후 3:30:00,1981.52,1981.85,1973.8,1980.21,283188,,,,,,,,,,,,,,,,,,,,
2014. 11. 26 오후 3:30:00,1984.83,1985.43,1972.95,1980.84,253287,,,,,,,,,,,,,,,,,,,,
2014. 11. 27 오후 3:30:00,1993.65,1994.82,1982.08,1982.09,295509,,,,,,,,,,,,,,,,,,,,
2014. 11. 28 오후 3:30:00,1983.22,1984.73,1975.66,1980.78,340696,,,,,,,,,,,,,,,,,,,,
2014. 12. 1 오후 3:30:00,1971.95,1971.97,1962.15,1965.22,333977,,,,,,,,,,,,,,,,,,,,
2014. 12. 2 오후 3:30:00,1959.4,1965.83,1954.4,1965.83,317911,,,,,,,,,,,,,,,,,,,,
2014. 12. 3 오후 3:30:00,1969.57,1973.96,1964.77,1969.91,271111,,,,,,,,,,,,,,,,,,,,
2014. 12. 4 오후 3:30:00,1976.3,1988.56,1976.1,1986.61,244390,,,,,,,,,,,,,,,,,,,,
2014. 12. 5 오후 3:30:00,1986.6,1989.17,1983.36,1986.62,305547,,,,,,,,,,,,,,,,,,,,
2014. 12. 8 오후 3:30:00,1988.8,1990.04,1976.89,1978.95,295138,,,,,,,,,,,,,,,,,,,,
2014. 12. 9 오후 3:30:00,1977.05,1977.15,1968.85,1970.95,541161,,,,,,,,,,,,,,,,,,,,
2014. 12. 10 오후 3:30:00,1964.04,1966.11,1943.27,1945.56,367889,,,,,,,,,,,,,,,,,,,,
2014. 12. 11 오후 3:30:00,1930.46,1937.23,1916.49,1916.59,343634,,,,,,,,,,,,,,,,,,,,
2014. 12. 12 오후 3:30:00,1921.61,1926.67,1915,1921.71,363470,,,,,,,,,,,,,,,,,,,,
2014. 12. 15 오후 3:30:00,1903.12,1920.43,1899.61,1920.36,294421,,,,,,,,,,,,,,,,,,,,
2014. 12. 16 오후 3:30:00,1909.01,1919.6,1901.13,1904.13,369417,,,,,,,,,,,,,,,,,,,,
2014. 12. 17 오후 3:30:00,1913.28,1913.28,1900.16,1900.16,307268,,,,,,,,,,,,,,,,,,,,
2014. 12. 18 오후 3:30:00,1917.67,1919.24,1881.73,1897.5,337298,,,,,,,,,,,,,,,,,,,,
2014. 12. 19 오후 3:30:00,1920.75,1930.08,1914.27,1929.98,291791,,,,,,,,,,,,,,,,,,,,
2014. 12. 22 오후 3:30:00,1938.16,1944.2,1928.89,1943.12,324534,,,,,,,,,,,,,,,,,,,,
2014. 12. 23 오후 3:30:00,1942.12,1944.75,1936.75,1939.02,300797,,,,,,,,,,,,,,,,,,,,
2014. 12. 24 오후 3:30:00,1940.76,1947.35,1936.74,1946.61,283866,,,,,,,,,,,,,,,,,,,,
2014. 12. 26 오후 3:30:00,1947.6,1954.77,1944.22,1948.16,297006,,,,,,,,,,,,,,,,,,,,
2014. 12. 29 오후 3:30:00,1937.27,1941.33,1927.83,1927.86,265809,,,,,,,,,,,,,,,,,,,,
2014. 12. 30 오후 3:30:00,1934.51,1937.55,1910.78,1915.59,256436,,,,,,,,,,,,,,,,,,,,
2015. 1. 2 오후 3:30:00,1914.24,1929.15,1909.67,1926.44,258775,,,,,,,,,,,,,,,,,,,,
2015. 1. 5 오후 3:30:00,1921.96,1921.96,1903.37,1915.75,313442,,,,,,,,,,,,,,,,,,,,
2015. 1. 6 오후 3:30:00,1895.48,1900.02,1877.38,1882.45,303687,,,,,,,,,,,,,,,,,,,,
2015. 1. 8 오후 3:30:00,1878.9,1907.23,1876.27,1904.65,262207,,,,,,,,,,,,,,,,,,,,
2015. 1. 9 오후 3:30:00,1919.8,1929.1,1915.85,1924.7,308780,,,,,,,,,,,,,,,,,,,,
2015. 1. 12 오후 3:30:00,1918.18,1924.66,1917.88,1920.95,311915,,,,,,,,,,,,,,,,,,,,
2015. 1. 13 오후 3:30:00,1915.03,1920.77,1910.27,1917.14,338989,,,,,,,,,,,,,,,,,,,,
2015. 1. 14 오후 3:30:00,1919.31,1925.68,1913.51,1913.66,297516,,,,,,,,,,,,,,,,,,,,
2015. 1. 15 오후 3:30:00,1914.06,1919.69,1908.6,1914.14,266544,,,,,,,,,,,,,,,,,,,,
2015. 1. 16 오후 3:30:00,1907.07,1907.07,1885.62,1888.13,298732,,,,,,,,,,,,,,,,,,,,
2015. 1. 19 오후 3:30:00,1902.81,1912.42,1900.26,1902.62,281120,,,,,,,,,,,,,,,,,,,,
2015. 1. 20 오후 3:30:00,1908.62,1918.85,1907.97,1918.31,280894,,,,,,,,,,,,,,,,,,,,
2015. 1. 21 오후 3:30:00,1917.33,1921.88,1909.86,1921.23,300843,,,,,,,,,,,,,,,,,,,,
2015. 1. 22 오후 3:30:00,1926.01,1932.5,1916.56,1920.82,343131,,,,,,,,,,,,,,,,,,,,
2015. 1. 23 오후 3:30:00,1945.36,1945.36,1930.65,1936.09,367702,,,,,,,,,,,,,,,,,,,,
2015. 1. 26 오후 3:30:00,1928.26,1936.4,1924.14,1935.68,330607,,,,,,,,,,,,,,,,,,,,
2015. 1. 27 오후 3:30:00,1941.9,1952.41,1940.72,1952.4,466961,,,,,,,,,,,,,,,,,,,,
2015. 1. 28 오후 3:30:00,1946.71,1963.53,1943.59,1961.58,400930,,,,,,,,,,,,,,,,,,,,
2015. 1. 29 오후 3:30:00,1950.83,1960.12,1946.2,1951.02,391034,,,,,,,,,,,,,,,,,,,,
2015. 1. 30 오후 3:30:00,1964.13,1964.13,1948.6,1949.26,441477,,,,,,,,,,,,,,,,,,,,
2015. 2. 2 오후 3:30:00,1947.91,1956.1,1944.58,1952.68,364831,,,,,,,,,,,,,,,,,,,,
2015. 2. 3 오후 3:30:00,1960.11,1960.35,1940.74,1951.96,369978,,,,,,,,,,,,,,,,,,,,
2015. 2. 4 오후 3:30:00,1963.37,1970.27,1961.57,1962.79,348031,,,,,,,,,,,,,,,,,,,,
2015. 2. 5 오후 3:30:00,1961.15,1962.15,1945.42,1952.84,395652,,,,,,,,,,,,,,,,,,,,
2015. 2. 6 오후 3:30:00,1955.13,1955.52,1945.82,1955.52,309817,,,,,,,,,,,,,,,,,,,,
2015. 2. 9 오후 3:30:00,1949.5,1952.86,1944.79,1947,310181,,,,,,,,,,,,,,,,,,,,
2015. 2. 10 오후 3:30:00,1949.3,1954.2,1935.86,1935.86,329202,,,,,,,,,,,,,,,,,,,,
2015. 2. 11 오후 3:30:00,1942.34,1948.89,1937.95,1945.7,307454,,,,,,,,,,,,,,,,,,,,
2015. 2. 12 오후 3:30:00,1947.21,1947.47,1932.75,1941.63,334824,,,,,,,,,,,,,,,,,,,,
2015. 2. 13 오후 3:30:00,1949.32,1957.5,1946.94,1957.5,351080,,,,,,,,,,,,,,,,,,,,
2015. 2. 16 오후 3:30:00,1960.03,1963.44,1955.39,1958.23,350943,,,,,,,,,,,,,,,,,,,,
2015. 2. 17 오후 3:30:00,1955.77,1962.97,1952.33,1961.45,304531,,,,,,,,,,,,,,,,,,,,
2015. 2. 23 오후 3:30:00,1974.44,1976.96,1966.77,1968.39,347580,,,,,,,,,,,,,,,,,,,,
2015. 2. 24 오후 3:30:00,1975.65,1980.38,1972.61,1976.12,309543,,,,,,,,,,,,,,,,,,,,
2015. 2. 25 오후 3:30:00,1988.47,1992.03,1984.53,1990.47,369497,,,,,,,,,,,,,,,,,,,,
2015. 2. 26 오후 3:30:00,1993.27,1993.43,1983.94,1993.08,385656,,,,,,,,,,,,,,,,,,,,
2015. 2. 27 오후 3:30:00,1992.76,1993.34,1982.5,1985.8,424547,,,,,,,,,,,,,,,,,,,,
2015. 3. 2 오후 3:30:00,1996.72,1999.13,1988.33,1996.81,373365,,,,,,,,,,,,,,,,,,,,
2015. 3. 3 오후 3:30:00,2002.5,2003.05,1995.93,2001.38,444865,,,,,,,,,,,,,,,,,,,,
2015. 3. 4 오후 3:30:00,2001.76,2003.85,1996.5,1998.29,374540,,,,,,,,,,,,,,,,,,,,
2015. 3. 5 오후 3:30:00,1996.81,2002.48,1993.92,1998.38,373682,,,,,,,,,,,,,,,,,,,,
2015. 3. 6 오후 3:30:00,2003.97,2013.73,2003.18,2012.94,393346,,,,,,,,,,,,,,,,,,,,
2015. 3. 9 오후 3:30:00,2004.94,2005.81,1990.87,1992.82,296746,,,,,,,,,,,,,,,,,,,,
2015. 3. 10 오후 3:30:00,2000.66,2003.19,1982.22,1984.77,433405,,,,,,,,,,,,,,,,,,,,
2015. 3. 11 오후 3:30:00,1971.04,1984.6,1969.13,1980.83,399532,,,,,,,,,,,,,,,,,,,,
2015. 3. 12 오후 3:30:00,1979.22,1988.77,1970.59,1970.59,384041,,,,,,,,,,,,,,,,,,,,
2015. 3. 13 오후 3:30:00,1987.17,1991.87,1982.96,1985.79,326706,,,,,,,,,,,,,,,,,,,,
2015. 3. 16 오후 3:30:00,1985.59,1991.79,1982.26,1987.33,319163,,,,,,,,,,,,,,,,,,,,
2015. 3. 17 오후 3:30:00,1998.26,2029.91,1997.27,2029.91,356554,,,,,,,,,,,,,,,,,,,,
2015. 3. 18 오후 3:30:00,2032.19,2036.13,2026.72,2028.45,362009,,,,,,,,,,,,,,,,,,,,
2015. 3. 19 오후 3:30:00,2047.13,2047.13,2031.07,2037.89,468284,,,,,,,,,,,,,,,,,,,,
2015. 3. 20 오후 3:30:00,2037.13,2040,2027.81,2037.24,351731,,,,,,,,,,,,,,,,,,,,
2015. 3. 23 오후 3:30:00,2043.22,2043.92,2032.35,2036.59,314897,,,,,,,,,,,,,,,,,,,,
2015. 3. 24 오후 3:30:00,2035.08,2041.77,2028.54,2041.37,328833,,,,,,,,,,,,,,,,,,,,
2015. 3. 25 오후 3:30:00,2043.16,2046.97,2038.14,2042.81,423409,,,,,,,,,,,,,,,,,,,,
2015. 3. 26 오후 3:30:00,2027.2,2036.7,2019.51,2022.56,342260,,,,,,,,,,,,,,,,,,,,
2015. 3. 27 오후 3:30:00,2026.75,2027.25,2016.88,2019.8,448964,,,,,,,,,,,,,,,,,,,,
2015. 3. 30 오후 3:30:00,2026.6,2033.27,2018.12,2030.04,439556,,,,,,,,,,,,,,,,,,,,
2015. 3. 31 오후 3:30:00,2042.31,2046.9,2032.24,2041.03,555933,,,,,,,,,,,,,,,,,,,,
2015. 4. 1 오후 3:30:00,2035.4,2039.04,2024.64,2028.45,542801,,,,,,,,,,,,,,,,,,,,
2015. 4. 2 오후 3:30:00,2036.9,2040.45,2028.22,2029.07,655863,,,,,,,,,,,,,,,,,,,,
2015. 4. 3 오후 3:30:00,2035.83,2045.94,2031.27,2045.42,498635,,,,,,,,,,,,,,,,,,,,
2015. 4. 6 오후 3:30:00,2049.87,2055.45,2043.26,2046.43,460493,,,,,,,,,,,,,,,,,,,,
2015. 4. 7 오후 3:30:00,2059.05,2059.09,2043.79,2047.03,436232,,,,,,,,,,,,,,,,,,,,
2015. 4. 8 오후 3:30:00,2048.75,2060.19,2046.09,2059.26,552684,,,,,,,,,,,,,,,,,,,,
2015. 4. 9 오후 3:30:00,2060.3,2064.46,2054.17,2058.87,529861,,,,,,,,,,,,,,,,,,,,
2015. 4. 10 오후 3:30:00,2066.32,2089.09,2065.39,2087.76,658383,,,,,,,,,,,,,,,,,,,,
2015. 4. 13 오후 3:30:00,2094.1,2099.97,2088.82,2098.92,561806,,,,,,,,,,,,,,,,,,,,
2015. 4. 14 오후 3:30:00,2101.76,2111.73,2095.97,2111.72,648846,,,,,,,,,,,,,,,,,,,,
2015. 4. 15 오후 3:30:00,2114.56,2122.72,2110.25,2119.96,451397,,,,,,,,,,,,,,,,,,,,
2015. 4. 16 오후 3:30:00,2134.14,2139.9,2125.54,2139.9,476419,,,,,,,,,,,,,,,,,,,,
2015. 4. 17 오후 3:30:00,2142.72,2144.76,2134.1,2143.5,464626,,,,,,,,,,,,,,,,,,,,
2015. 4. 20 오후 3:30:00,2126.55,2146.73,2126.55,2146.71,509037,,,,,,,,,,,,,,,,,,,,
2015. 4. 21 오후 3:30:00,2153.42,2153.84,2140.12,2144.79,561780,,,,,,,,,,,,,,,,,,,,
2015. 4. 22 오후 3:30:00,2146.59,2161.23,2125.88,2143.89,769386,,,,,,,,,,,,,,,,,,,,
2015. 4. 23 오후 3:30:00,2156.94,2174.72,2139.33,2173.41,521587,,,,,,,,,,,,,,,,,,,,
2015. 4. 24 오후 3:30:00,2181.24,2189.54,2154.27,2159.8,508419,,,,,,,,,,,,,,,,,,,,
2015. 4. 27 오후 3:30:00,2169.14,2169.14,2152.09,2157.54,392339,,,,,,,,,,,,,,,,,,,,
2015. 4. 28 오후 3:30:00,2162.5,2164.52,2144.85,2147.67,415054,,,,,,,,,,,,,,,,,,,,
2015. 4. 29 오후 3:30:00,2155.01,2156.24,2126.36,2142.63,458065,,,,,,,,,,,,,,,,,,,,
2015. 4. 30 오후 3:30:00,2134.94,2136.9,2121.29,2127.17,509129,,,,,,,,,,,,,,,,,,,,
2015. 5. 4 오후 3:30:00,2134.51,2139.3,2128.72,2132.23,355620,,,,,,,,,,,,,,,,,,,,
2015. 5. 6 오후 3:30:00,2122.03,2123.22,2095.6,2104.58,428091,,,,,,,,,,,,,,,,,,,,
2015. 5. 7 오후 3:30:00,2098.48,2099.44,2067.99,2091,423246,,,,,,,,,,,,,,,,,,,,
2015. 5. 8 오후 3:30:00,2090.19,2094.06,2082.72,2085.52,309504,,,,,,,,,,,,,,,,,,,,
2015. 5. 11 오후 3:30:00,2106.12,2110.79,2097.38,2097.38,329704,,,,,,,,,,,,,,,,,,,,
2015. 5. 12 오후 3:30:00,2100.63,2101.72,2088.64,2096.77,391923,,,,,,,,,,,,,,,,,,,,
2015. 5. 13 오후 3:30:00,2100.1,2115.36,2100.08,2114.16,377032,,,,,,,,,,,,,,,,,,,,
